94,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;, java.lang.reflect.AnnotatedElement)> calls method <java.util.ArrayList.size()>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
95,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.BaseTargetAwareAnnotationProcessingService.processAnnotations(org.castor.core.nature.BaseNature, [Ljava.lang.annotation.Annotation;, java.lang.reflect.AnnotatedElement)> calls method <java.util.ArrayList.toArray([Ljava.lang.Object;)>",BaseTargetAwareAnnotationProcessingService.java,MEDIUM
96,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.TargetAwareAnnotationProcessingService.getAllAnnotationProcessors()> has return type <java.util.Set>",TargetAwareAnnotationProcessingService.java,MEDIUM
97,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.annotationprocessing.TargetAwareAnnotationProcessingService.getTargetAwareAnnotationProcessors()> has return type <java.util.Set>",TargetAwareAnnotationProcessingService.java,MEDIUM
98,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.nature.BaseNature.getPropertyAsList(java.lang.String)> calls constructor <java.util.LinkedList.<init>()>",BaseNature.java,MEDIUM
99,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.nature.BaseNature.getPropertyAsList(java.lang.String)> has return type <java.util.List>",BaseNature.java,MEDIUM
100,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.nature.BaseNature.getPropertyAsMap(java.lang.String)> calls constructor <java.util.HashMap.<init>()>",BaseNature.java,MEDIUM
101,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.nature.BaseNature.getPropertyAsMap(java.lang.String)> has return type <java.util.Map>",BaseNature.java,MEDIUM
102,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.util.AbstractProperties.get(java.lang.String)> calls method <java.util.Map.get(java.lang.Object)>",AbstractProperties.java,MEDIUM
103,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.util.AbstractProperties.getBoolean(java.lang.String)> calls constructor <org.castor.core.util.PropertiesException.<init>(java.lang.String)>",AbstractProperties.java,MEDIUM
104,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.util.AbstractProperties.getClass(java.lang.String, java.lang.ClassLoader)> calls constructor <org.castor.core.util.PropertiesException.<init>(java.lang.String)>",AbstractProperties.java,MEDIUM
105,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.util.AbstractProperties.getClass(java.lang.String, java.lang.ClassLoader)> calls constructor <org.castor.core.util.PropertiesException.<init>(java.lang.String, java.lang.Throwable)>",AbstractProperties.java,MEDIUM
106,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.util.AbstractProperties.getClassArray(java.lang.String, java.lang.ClassLoader)> calls constructor <org.castor.core.util.PropertiesException.<init>(java.lang.String)>",AbstractProperties.java,MEDIUM
107,no classes that reside in a package '..core..' should depend on classes that reside in a package '..util..',"Method <org.castor.core.util.AbstractProperties.getClassArray(java.lang.String, java.lang.ClassLoader)> calls constructor <org.castor.core.util.PropertiesException.<init>(java.lang.String, java.lang.Throwable)>",AbstractProperties.java,MEDIUM
